1,1,6.18,19.64,31.729999999999997,19.57,1,1,1.0
1,2,44.49,28.23,24.109999999999992,16.37,1,1,1.0
1,3,70.47,31.75,30.78,18.450000000000003,1,1,1.0
1,4,127.21,40.76,26.590000000000018,17.340000000000003,1,1,1.0
1,5,176.13,45.6,26.77000000000001,17.9,1,1,1.0
1,6,218.19,52.28,25.110000000000014,19.620000000000005,1,1,1.0
1,7,255.41,59.68,26.710000000000008,19.020000000000003,1,1,1.0
1,8,292.2,70.21,24.19999999999999,17.090000000000003,1,1,1.0
1,9,329.58,75.55,22.819999999999993,17.049999999999997,1,1,1.0
1,10,19.73,76.83,24.27,17.67,1,1,1.0
1,11,0.0,132.99,22.3,17.50999999999999,1,1,1.0
1,12,213.24,116.8,19.060000000000002,14.600000000000009,1,1,1.0
1,13,57.59,168.58,30.709999999999994,21.419999999999987,1,1,1.0
1,14,119.7,174.24,27.10000000000001,16.95999999999998,1,1,1.0
1,15,174.26,170.49,26.340000000000003,18.20999999999998,1,1,1.0
1,16,213.79,169.23,27.310000000000002,17.97,1,1,1.0
1,17,330.26,178.59,22.54000000000002,16.109999999999985,1,1,1.0
1,18,292.1,173.93,24.299999999999955,17.47,1,1,1.0
1,19,252.96,191.79,20.950000000000017,14.129999999999995,1,1,1.0
1,20,266.48,202.29,16.91999999999996,12.610000000000014,1,1,1.0
1,21,243.02,175.56,19.890000000000015,15.960000000000008,1,1,1.0
1,22,256.49,172.3,23.00999999999999,18.399999999999977,1,1,1.0
1,23,277.65,248.83,20.05000000000001,13.169999999999987,1,1,1.0
1,24,163.23,311.8,26.77000000000001,16.099999999999966,1,1,1.0
1,25,211.99,304.9,25.909999999999997,16.100000000000023,1,1,1.0
1,26,255.6,295.82,25.00000000000003,16.480000000000018,1,1,1.0
1,27,291.29,295.03,24.609999999999957,15.170000000000016,1,1,1.0
1,28,286.87,261.4,17.529999999999973,13.5,1,1,1.0
1,29,296.78,271.19,17.720000000000027,12.610000000000014,1,1,1.0
1,30,309.99,283.35,16.50999999999999,11.849999999999966,1,1,1.0
1,31,318.28,290.21,14.720000000000027,13.270000000000039,1,1,1.0
1,32,332.0,293.19,22.600000000000023,15.110000000000014,1,1,1.0
1,33,311.39,325.6,19.110000000000014,15.5,1,1,1.0
1,34,323.24,336.74,17.860000000000014,14.360000000000014,1,1,1.0
1,35,340.24,344.1,18.25999999999999,13.399999999999977,1,1,1.0
1,36,344.61,354.08,18.539999999999964,14.610000000000014,1,1,1.0
1,37,355.52,360.41,16.80000000000001,15.479999999999961,1,1,1.0
1,38,366.86,365.42,14.839999999999975,12.21999999999997,1,1,1.0
1,39,369.79,371.4,18.319999999999993,13.970000000000027,1,1,1.0
1,40,408.1,498.8,21.0,11.689999999999998,1,1,1.0
1,41,248.35,438.69,27.349999999999994,16.610000000000014,1,1,1.0
1,42,292.25,427.48,26.75,14.419999999999959,1,1,1.0
1,43,335.73,417.05,23.16999999999996,15.349999999999966,1,1,1.0
1,44,343.12,408.83,19.379999999999995,13.770000000000039,1,1,1.0
1,45,363.25,412.8,19.420000000000016,13.870000000000005,1,1,1.0
1,46,370.13,425.41,18.769999999999982,14.839999999999975,1,1,1.0
1,47,380.17,432.4,13.529999999999973,12.870000000000005,1,1,1.0
1,48,392.82,432.18,13.310000000000002,14.389999999999986,1,1,1.0
1,49,403.73,437.63,14.180000000000007,12.870000000000005,1,1,1.0
1,50,405.91,448.1,17.019999999999982,11.129999999999995,1,1,1.0
1,51,410.1,457.7,15.659999999999968,10.910000000000025,1,1,1.0
1,52,408.53,467.3,18.32000000000005,12.430000000000007,1,1,1.0
2,1,5.15,16.79,31.590000000000003,20.5,1,1,1.0
2,2,46.31,28.92,24.039999999999992,16.259999999999998,1,1,1.0
2,3,69.52,30.16,30.790000000000006,18.48,1,1,1.0
2,4,126.34,39.88,26.569999999999993,17.349999999999994,1,1,1.0
2,5,175.67,45.65,26.690000000000026,17.83,1,1,1.0
2,6,218.11,52.74,25.19999999999999,19.54,1,1,1.0
2,7,255.61,60.7,26.560000000000002,18.89999999999999,1,1,1.0
2,8,292.53,71.72,24.060000000000002,17.03,1,1,1.0
2,9,330.09,77.67,22.760000000000048,16.929999999999993,1,1,1.0
2,10,21.82,77.95,24.119999999999997,17.549999999999997,1,1,1.0
2,11,2.28,134.54,22.57,17.629999999999995,1,1,1.0
2,12,214.38,116.54,19.22,14.920000000000002,1,1,1.0
2,13,55.76,165.78,30.979999999999997,21.650000000000006,1,1,1.0
2,14,118.14,171.96,27.35000000000001,17.20999999999998,1,1,1.0
2,15,173.05,169.29,26.689999999999998,18.5,1,1,1.0
2,16,213.32,168.8,27.52000000000001,18.25,1,1,1.0
2,17,330.11,179.69,22.80000000000001,16.620000000000005,1,1,1.0
2,18,291.97,174.75,24.519999999999982,17.74000000000001,1,1,1.0
2,19,253.75,191.83,20.939999999999998,14.139999999999986,1,1,1.0
2,20,267.62,202.34,17.060000000000002,12.879999999999995,1,1,1.0
2,21,243.58,175.08,19.900000000000006,15.95999999999998,1,1,1.0
2,22,256.33,172.75,23.25,18.419999999999987,1,1,1.0
2,23,277.42,248.31,20.00999999999999,13.120000000000005,1,1,1.0
2,24,160.99,309.81,27.25,16.54000000000002,1,1,1.0
2,25,209.98,304.02,26.430000000000007,16.439999999999998,1,1,1.0
