1,1,19.9,47.55,23.79,15.530000000000001,1,1,1.0
1,2,73.4,39.66,21.19999999999999,15.160000000000004,1,1,1.0
1,3,0.0,103.27,14.6,13.680000000000007,1,1,1.0
1,4,0.0,170.93,17.44,16.389999999999986,1,1,1.0
1,5,90.16,184.0,24.53,16.650000000000006,1,1,1.0
1,6,188.28,174.51,20.710000000000008,14.060000000000002,1,1,1.0
1,7,160.05,141.72,25.399999999999977,17.140000000000015,1,1,1.0
1,8,121.6,105.48,21.200000000000017,14.429999999999993,1,1,1.0
1,9,122.09,86.38,24.159999999999997,17.260000000000005,1,1,1.0
1,10,222.06,98.83,17.00999999999999,14.299999999999997,1,1,1.0
1,11,233.03,93.77,21.939999999999998,17.38000000000001,1,1,1.0
1,12,218.61,36.33,22.17999999999998,15.780000000000001,1,1,1.0
1,13,241.16,31.53,20.840000000000003,15.399999999999999,1,1,1.0
1,14,304.52,47.06,25.890000000000043,18.239999999999995,1,1,1.0
1,15,326.09,82.56,19.850000000000023,15.280000000000001,1,1,1.0
1,16,344.21,83.79,16.640000000000043,14.549999999999997,1,1,1.0
1,17,295.25,154.94,21.670000000000016,16.03,1,1,1.0
1,18,146.06,0.0,21.889999999999986,6.85,1,1,1.0
1,19,364.37,4.08,22.74000000000001,17.04,1,1,1.0
1,20,383.37,0.0,24.139999999999986,12.6,1,1,1.0
1,21,524.78,52.13,24.399999999999977,17.749999999999993,1,1,1.0
1,22,501.55,124.46,24.849999999999966,16.570000000000007,1,1,1.0
1,23,481.44,191.47,23.220000000000027,15.379999999999995,1,1,1.0
1,24,404.81,200.35,21.160000000000025,14.640000000000015,1,1,1.0
1,25,380.55,269.57,19.089999999999975,13.759999999999991,1,1,1.0
1,26,459.25,252.71,24.110000000000014,16.119999999999976,1,1,1.0
1,27,506.29,218.1,21.439999999999998,14.200000000000017,1,1,1.0
1,28,596.22,260.25,20.559999999999945,14.939999999999998,1,1,1.0
1,29,483.51,275.49,20.110000000000014,14.349999999999966,1,1,1.0
1,30,441.35,312.17,22.92999999999995,15.089999999999975,1,1,1.0
1,31,520.49,343.23,22.33000000000004,15.680000000000007,1,1,1.0
1,32,597.4,372.82,22.639999999999986,14.199999999999989,1,1,1.0
1,33,0.0,292.59,19.75,13.850000000000023,1,1,1.0
1,34,100.16,278.75,20.77000000000001,14.550000000000011,1,1,1.0
1,35,269.67,265.43,20.94999999999999,14.909999999999968,1,1,1.0
1,36,267.37,336.26,19.879999999999995,14.370000000000005,1,1,1.0
1,37,269.5,392.88,18.120000000000005,13.840000000000032,1,1,1.0
1,38,242.69,448.26,18.45999999999998,13.850000000000023,1,1,1.0
1,39,190.15,397.67,18.639999999999986,14.199999999999989,1,1,1.0
1,40,161.93,343.89,18.28,13.670000000000016,1,1,1.0
